baseMean	log2FoldChange	lfcSE	pvalue	padj
FBGN0038887	42.1434628958663	-0.0850340490043956	0.349187870777846	0.664853026598208	0.790906418179325
FBGN0040227	29615.2700801262	0.195983590721095	0.0533718034177361	0.000204924086837023	0.000788744986610147
FBGN0039312	402.719930257394	-6.1073025133456	0.317472113357472	4.20460424505221e-83	1.30604098887527e-80
FBGN0039599	15.1541514259709	-0.0851921938841856	0.39578603951631	0.563345493578418	0.710238016421321
FBGN0037688	1827.85327047861	-0.124066397294509	0.105156639845982	0.221638118102309	0.366094695508743
FBGN0044823	388.305615655643	0.0797852104917093	0.181279804316318	0.62597101481426	0.760897395373907
FBGN0013813	261.438128380837	-0.289761231823347	0.234621915497454	0.138575063048787	0.253133243761097
FBGN0039081	25.2230776995065	-0.0300265763739596	0.357664137649511	0.868439520372749	0.928894872744905
FBGN0263400	27.7108860917144	-0.396782420827578	0.628274289745428	0.052359697021719	0.113584371059007
FBGN0038331	2070.02609476005	-0.161339674429033	0.0969536830473668	0.0867987394787363	0.172154858228842
FBGN0038515	2047.14936742899	0.0203400821471522	0.0930074450059565	0.823722867047073	0.900851357024646
FBGN0039108	47.0120731965746	-0.330988749127074	0.426824342067355	0.158778943357658	0.282615207683068
FBGN0025574	3682.0560779257	-0.019805756802943	0.0807568194187302	0.80231637166347	0.887773803328387
FBGN0039298	12.4328803385561	-2.62340572521926	1.41243917222941	0.00188104155547295	NA
FBGN0038914	5.6493101609181	0.0489528727944286	0.408206913094779	0.61910794289115	NA
FBGN0038760	5745.63685897795	0.16121541870855	0.0642807840052428	0.0111128227590498	0.0296539753818806
FBGN0014861	9873.7052123251	0.0544887516734678	0.0532686705309955	0.313468476940831	0.471271544136883
FBGN0037892	1053.53923618338	-0.00551864798444744	0.11942241602373	0.960453106410569	0.978676084047936
FBGN0010803	3299.79430846256	-0.312171286193767	0.0820378190752525	0.000100209693633528	0.000411325003189335
FBGN0051122	6657.77050808017	0.30785076465265	0.0648255492397534	1.48437754973546e-06	8.11219742230607e-06
FBGN0286199	51.8812144296614	-0.274772748587112	0.414186072373998	0.213493891191269	0.355555034264782
FBGN0038173	26.0419652773823	-0.00562590034513582	0.353649856105759	0.973277450215788	0.985279462285744
FBGN0038354	30.1703460306749	0.162737084462522	0.404616005974509	0.364813230289695	0.527727936528568
FBGN0004779	15.6561988419415	0.0256400320634001	0.392715334542369	0.850712807959994	0.917706241963977
FBGN0004118	85.0482427523318	-1.5824201498514	0.444908971086787	2.50782236679872e-05	0.000114193353651417
FBGN0037995	18.0276262224534	-0.135355664529648	0.397237198183544	0.429631479968234	0.591472258648296
FBGN0027512	6487.79809380006	0.277980088289136	0.0718118381070066	8.40049749130192e-05	0.000350442532368541
FBGN0051106	38.0700653795747	-0.345438499723009	0.490390966095336	0.124537436954791	0.232393044799709
FBGN0286506	1569.50709833821	-0.322168123307311	0.119345484212277	0.00468097743054659	0.0136579013986474
FBGN0039439	17.0619971110709	-0.112903458106748	0.393967570843156	0.491262990959516	0.647412631016823
FBGN0037964	27.2110886222431	0.0662225041003388	0.369810698545162	0.712399404795421	0.827509678271475
FBGN0039625	1256.96377634919	-0.0265134283934022	0.111799465680384	0.804507443556943	0.889414049033893
FBGN0039723	4.70726485487676	0.039029200122913	0.407937686649582	0.677509999000819	NA
FBGN0262955	19989.1252317579	-0.0841908998030987	0.0495040041808407	0.0858552872392234	0.170828665805088
FBGN0039613	109.062484104585	-0.445712619490408	0.339515894014286	0.0672434107461117	0.140081297753319
FBGN0051103	116.18439035624	0.331848527717606	0.313249428916849	0.148471007045575	0.267751025258872
FBGN0039807	530.520160328184	0.356579594395704	0.184589073239639	0.0313445786815688	0.0735941251863679
FBGN0051493	12.6194764339578	0.0498518323577258	0.391079491012919	0.729776191349367	NA
FBGN0038868	1199.5315694852	-0.0215648300031556	0.137693696836162	0.867557267990867	0.928458308604012
FBGN0038787	6130.61525788141	0.181987232802182	0.0591463647784775	0.00175021372908081	0.00560000177848713
FBGN0039154	42.4507327103975	-0.095723190960821	0.329414275913489	0.642093507515585	0.773946584360421
FBGN0051158	12996.3005545527	0.604181800020804	0.0542457986228475	3.00329653833921e-29	1.21967798993401e-27
FBGN0039600	17656.9625400293	-0.0938492505543502	0.050055897887415	0.0726657992635075	0.148973961993488
