Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBGN0039132	309.117774053705	-0.00290775808502756	0.220326263584223	-0.013197510082206	0.989470216134829	0.999625351063475
FBGN0243586	1.72137536075117	1.06218468869868	2.58510964572389	0.410885739587747	0.681156319517033	NA
FBGN0037409	53.0150617355303	-0.401249213412853	0.68372335333015	-0.586859014627077	0.557298397972445	0.838289186866115
FBGN0038593	407.806511100016	-0.305764082819127	0.196028207420452	-1.55979635197759	0.118808013833445	0.454795530406595
FBGN0014931	6.01247242760581	-1.16103128615682	1.87008339402717	-0.620844658513633	0.534701836519114	NA
FBGN0037405	2.53211440541424	-0.0312702241792917	2.13332936340018	-0.014657944861103	0.988305070890069	NA
FBGN0086687	3138.46530643188	0.483236084121288	0.115455512245357	4.18547434179106	2.84571213794648e-05	0.00174862639879487
FBGN0039332	22.0109525053175	-0.428244351622341	1.71754421350208	-0.249335270822024	0.803101450471286	0.939976878916925
FBGN0005659	111.565147562454	-0.44083502785583	0.510376438897567	-0.863744864100803	0.387728062126826	0.734764755708237
FBGN0014863	91.159122464822	-4.0717509385855	1.28388863393957	-3.17142065982115	0.00151695299654526	0.0364208749957846
FBGN0038579	0.944460811557595	-0.371860898457164	3.54592240967561	-0.10487000433018	0.916478960770266	NA
FBGN0038280	0.738999458624638	1.0319308443809	2.7846316338229	0.370580737447203	0.710949831388355	NA
FBGN0051546	1.60345308735955	0.945228450113126	2.63911489014408	0.358161159880964	0.720222711687167	NA
FBGN0037317	219.296439965501	0.0544648515607997	0.258238369116221	0.210909214409914	0.832958113798016	0.948647429695781
FBGN0037924	941.585209112138	0.104432587646874	0.149518339456187	0.698460055312986	0.484889530165173	0.792317221657218
FBGN0013278	575.56681381822	-1.69596745516742	1.76286589738961	-0.962051315235468	0.336023827785124	0.695830045171242
FBGN0000206	3.60920297530998	-0.154466347060415	2.12846015309156	-0.0725718763567427	0.942146807106909	NA
FBGN0051524	2.22178851208701	0.34294536039137	2.28939963396387	0.149797071382244	0.88092471998585	NA
FBGN0038300	485.037128412112	0.162632898439191	0.190961454864889	0.851653013191898	0.394406706636796	0.737518513789336
FBGN0027524	604.440962316311	0.108785841857473	0.17702001975208	0.614539767930369	0.53885870242847	0.82686250981324
FBGN0010041	1.04108298854367	1.60686561292794	3.29105110838588	0.488253010970722	0.625370640130178	NA
FBGN0038213	0.711134891895488	0.641692432913661	4.7132139109372	0.136147530122617	0.891704653710461	NA
FBGN0015765	111.172950972001	0.481058608233898	0.455410474374735	1.05631871751386	0.290822627326784	0.655923305851314
FBGN0086371	556.416636878043	0.0642900888240722	0.176484808540402	0.364281148931607	0.71564807521193	0.906560028566693
FBGN0039228	0.923252731459801	0.679058516786384	3.72733739675809	0.182183270389476	0.855438901579516	NA
FBGN0011289	893.941522232145	-0.13009094836812	0.14995580175888	-0.867528610712234	0.385652442544422	0.733665984149004
FBGN0037724	47.1805382111541	-0.94805235948638	1.76869936934001	-0.536016677520581	0.591947024303801	0.855900581450085
FBGN0270927	559.123485530362	0.384732400476334	0.179318818219886	2.14552161505193	0.0319111651059271	0.238136148362001
FBGN0039049	416.31016733786	0.0787184720381308	0.211436418819808	0.372303279054386	0.709667057495731	0.90503608594137
FBGN0037385	1.01505178491074	-1.78551712937487	2.97267313785371	-0.600643611515266	0.548077383956042	NA
FBGN0038930	0.419098519555561	-1.05269334662994	4.16422392827528	-0.252794605852511	0.800426936257835	NA
FBGN0037255	1665.67532448408	-0.103640865628656	0.143999958739254	-0.719728439758253	0.471692212228729	0.787652337353753
FBGN0004237	6951.43171327824	-0.50608782766507	0.106437999512369	-4.75476643664517	1.98675969347486e-06	0.000170406034542416
FBGN0051472	520.841804845101	-0.268460122116701	0.213590642145432	-1.25689084231466	0.208793165043702	0.576304165459937
FBGN0038626	0.708607172140096	-1.04406209197415	3.87864766077204	-0.26918198900447	0.78778963960823	NA
FBGN0039124	1.46215922915359	-1.33545346140948	2.91778832824002	-0.45769374306018	0.647172483873025	NA
FBGN0051216	83.7602264678808	-0.935212698888521	0.473737530692388	-1.97411570394616	0.0483685880859068	0.294200929498884
FBGN0037573	1932.70657232171	0.114344644628802	0.122528996731622	0.933204773391341	0.350714250626151	0.706937961187301
FBGN0037556	347.464320846351	-0.114170495848426	0.231857361886885	-0.49241695376542	0.622424616574748	0.868145901539779
FBGN0037574	89.0294734466932	1.05873435922477	0.630171646694523	1.68007298452448	0.0929431163976535	0.406028524613815
FBGN0002578	76.8144444869913	10.0359258792767	2.85635519659812	3.51354267537502	NA	NA
FBGN0051030	18.5492347463541	-2.16190087299031	1.51582301024408	-1.42622249324622	0.153804128859456	0.512099958361812
FBGN0261641	3329.29622255468	-0.203933195001404	0.16777289053771	-1.21553127175553	0.224163529173522	0.591330422673069
FBGN0262871	806.220561474926	-0.0782781764814356	0.151676965778748	-0.516084799557636	0.605795183902443	0.861344606256352
FBGN0038168	615.167260341448	0.0475602243255884	0.161240315271579	0.294964843286755	0.768020736449959	0.926092440650572
FBGN0039759	24.2411035031694	-0.645577667546218	0.913905784264653	-0.70639411486564	0.479943079699346	0.790165359148199
FBGN0039654	908.084823480405	0.0703860765106962	0.146276412778524	0.481185415841906	0.630384725208184	0.871968411102611
FBGN0262613	0.698727364839677	1.05060957280193	4.67300284368254	0.224825365604529	0.822115132287799	NA
FBGN0039532	238.670520441006	-0.186207058837723	0.270344786253648	-0.688776215802497	0.490964105160436	0.796574456100851
FBGN0027518	241.172953371231	0.7327367409513	0.269268021462541	2.7212170868691	0.00650420326274829	0.0954645448582343
FBGN0037750	2.62854892974579	-0.238134299183782	2.16468919393078	-0.110008540649368	0.912402601569252	NA
FBGN0010772	1035.09936413489	0.111474407815883	0.192977529972044	0.57765485873942	0.563497161573772	0.840767914173077
FBGN0038945	1.38364390025909	-0.623671735396025	2.91811873549044	-0.213723906368466	0.830762367477135	NA
